0.04803208	-0.047255848	-0.006543015	0.005118552	0.471618	0.00016939957	-0.046859726	-0.20062645	0.09861299	-0.050768595	-0.07466507	0.039436765	0.030436989	-0.028165722	-0.008809797	-0.01994732
0.016804656	0.0004975337	0.031894036	0.01858604	0.5868226	0.09425362	-0.020786947	-0.17295845	0.16004041	-0.007879811	-0.14337929	0.03291747	0.003975869	0.016431443	-0.024792185	0.07350799
0.06365881	-0.09419492	0.1109771	-0.020805731	0.74721205	0.06565644	0.023042645	-0.27753952	0.1396864	0.050317414	-0.12336337	5.2856165e-05	0.01416014	0.06820648	-0.0463778	0.024061726
0.10818472	-0.070374526	0.029148107	0.0455349	0.56928813	0.05875748	-0.0122746155	-0.18657303	0.13291946	-0.030817783	-0.06315875	0.038431283	0.010736057	0.022008782	0.016510451	0.06433957
0.067771375	0.033610802	0.05942058	0.07741205	0.6278615	0.050162163	0.010236367	-0.22495517	0.114342175	-0.008070196	-0.0553959	-0.060136683	0.053364314	0.008861209	0.051492203	-0.04368158
0.045352504	-0.023542708	0.02026822	0.05907942	0.41740277	0.061249148	0.0010256276	-0.13431337	0.05552657	0.017682662	-0.03616754	0.04358514	0.037732575	-0.024615766	-0.033362437	-0.053998813
0.028187666	-0.07117172	0.042629007	0.06423844	0.6676438	0.033689268	-0.03480958	-0.2571593	0.14106774	-0.025480853	-0.1258071	-0.002715283	0.029720329	0.06304816	-0.007872718	0.040529218
0.04584567	0.015310908	0.036428206	0.053725846	0.37053594	0.048742265	-0.004055396	-0.21973108	0.0641004	-0.01275503	-0.024896989	0.027405169	0.058201727	-0.009301173	-0.015843349	-0.0049134954
0.056932673	-0.06917391	0.025604822	-0.006063343	0.5912189	0.03991933	-0.040858652	-0.24972354	0.138359	-0.046129514	-0.11260445	0.016845142	0.057431675	-0.038782492	0.010832741	0.022186399
-0.036594205	-0.04036422	0.13661864	-0.013764593	0.54066443	0.1604624	0.014175199	-0.11328273	0.15149081	0.042370785	-0.13298704	0.057447284	0.0042167096	0.081523865	-0.117565356	0.10591488
0.014012115	0.0010804494	0.021484386	0.016825568	0.38869148	0.09544767	0.04726619	-0.1360786	0.08598584	0.050101615	-0.072190344	0.05031496	0.003067608	0.052550383	-0.001485856	0.076231234
0.056158144	0.010441448	0.05523586	0.039065316	0.47601816	0.086533956	0.007834317	-0.23466791	0.13026464	-0.024607023	-0.025357254	0.010334192	0.027289573	0.050583538	-0.012650196	-0.003367906
0.018841432	-0.05012725	0.024507692	0.06691102	0.23477712	0.05578112	0.024188438	-0.15559985	0.035407204	-0.04105234	-0.03412599	0.046426803	-0.022812335	0.020916374	0.01822123	-0.0002540014
0.06982209	0.043180455	-0.028482767	0.1013	0.2869609	0.018449426	-0.03296885	-0.20600782	-0.024478463	-0.10521759	0.026874099	-0.054091975	0.05141851	-0.011488144	0.017133025	-0.041647922
0.082388826	-0.07059579	0.029229349	-0.023357455	0.6334851	0.052740943	-0.005680678	-0.15873584	0.14639585	0.007536814	-0.057739772	0.044834767	-0.033842545	-0.02154051	-0.043667503	0.03611589
0.037906352	0.04338505	-0.042487	0.0122182565	0.36836794	0.05397079	0.004040285	-0.14115782	0.05150221	-0.06141284	-0.012581901	0.0015864484	0.040501676	-0.06725678	-0.0020138128	-0.0147892535
0.11001482	-0.020209955	0.07170707	-0.004855974	0.5922534	0.0538576	-0.024449838	-0.20802777	0.048488162	0.03989438	-0.027285682	0.025372967	-0.0050616534	-0.020268911	-0.015664868	0.0018520886
0.035733085	0.010193359	-0.019563617	0.021280034	0.37611562	0.08030324	-0.03842883	-0.12881918	0.090107895	-0.028025137	-0.045728672	0.015902603	0.026661517	0.07115758	-0.020633169	-0.026107078
-0.025383366	-0.014132046	0.04783538	0.010107017	0.20579614	0.1043883	-0.017991751	-0.1404693	0.087007776	-0.011209756	-0.09039364	-0.0036616107	-0.052218217	0.03664372	-0.045269858	0.0644461
0.022288999	-0.07487576	0.02792566	0.05704539	0.5006386	0.07361633	-0.009629498	-0.18482323	0.07808935	-0.0022919849	-0.06297538	0.04593848	-0.013612554	-0.0056568813	-0.028562136	0.053956427
0.056095798	0.016501145	5.3797266e-05	0.044940446	0.21181862	0.025123436	-0.017301429	-0.112276025	0.0071518733	-0.022084638	-0.025193037	-0.013884825	0.062047236	-0.06232424	0.037302826	-0.069471344
0.08374269	0.01855115	0.03050239	0.06443918	0.46207738	-0.0020658206	-0.008581529	-0.1711379	0.07350574	0.040545687	-0.06922883	0.058055066	0.0024876455	-0.029549524	-0.016783016	-0.03856597
-0.04358971	-0.10316381	0.0815148	-0.04482015	0.5368846	0.12628974	0.025447937	-0.07120232	0.119472004	0.039366387	-0.15622616	0.084096745	-0.022656487	0.12187835	-0.06959163	0.069803536
0.1449184	0.047263652	-0.051192302	0.090212055	0.23060039	-0.05126854	-0.09052066	-0.14828387	-0.03855175	-0.07196287	0.04736047	-0.0464475	0.056584056	-0.04162873	0.03247459	-0.05551735
0.030923706	0.010495499	-0.010118975	0.0070423987	0.34739515	0.023380235	-0.012277879	-0.14930141	0.024234913	0.013140388	-0.051128738	-0.022768801	0.06476726	-0.025792	0.01487691	0.031683445
0.011913747	-0.008615877	0.082978934	0.04026768	0.49297616	0.037764497	-0.03971654	-0.15394823	0.10453374	0.02285616	-0.0796886	0.037687458	0.03180622	0.03368307	-0.020807743	-0.024109503
-0.02077971	-0.013897628	0.0708568	-0.019045593	0.32752416	0.055699844	0.050699078	-0.0806513	0.071366586	0.036070004	-0.038268212	0.023375133	-0.043026887	0.041379206	-0.044651747	0.001960318
0.10084988	0.010457388	0.037943065	0.03744721	0.35135174	0.04532562	-0.03998243	-0.11120975	0.070550404	-0.0069990926	-0.022532653	-0.06749315	0.07813498	0.013902748	0.048001897	0.009466879
0.11913685	0.060549177	-0.058993943	0.103014104	0.2967967	0.0053405194	0.000113397036	-0.17328516	0.048973706	-0.010615984	-0.04109479	-0.020645477	0.009105471	-0.033518635	0.018101843	-0.084798574
0.024750711	0.050894946	0.0075538927	0.0122671975	0.32675192	-0.0024883617	-0.016210731	-0.116492115	0.0491151	0.017206812	-0.03895269	0.025115265	0.049391266	-0.021150311	0.03375225	0.0061350428
0.05756337	0.03086998	0.07330606	-0.0047937077	0.39450344	0.026679685	-0.04992296	-0.12767062	0.11270808	-0.018344445	-0.055864573	0.0056651095	0.06733019	-0.04720517	-0.038162228	0.04324834
0.056015205	0.04815569	0.023644932	0.012689039	0.37360898	0.0024309356	-0.032950863	-0.14600028	0.028289864	-0.028397141	-0.04758784	-0.046431135	-0.004176321	-0.045078795	0.058866445	0.01663142
0.06343273	-0.047689166	0.064348444	0.02297958	0.52999884	0.05054105	-0.018070959	-0.12048918	0.08766725	-0.03194255	-0.07669803	-0.039859712	0.046228424	-0.019023482	0.040126037	-0.0554536
0.011026213	0.009198198	0.010164338	0.026466237	0.12325715	0.0852988	-0.027590016	-0.11381143	0.10304387	0.035461523	-0.051096153	-0.012982434	-0.03248745	0.011453449	0.01339102	0.02824329
0.027706569	0.045639586	0.02279726	0.09508931	0.37975535	-0.017793473	-0.024871998	-0.13619405	0.01804688	-0.026179414	-0.035863236	-0.027564988	0.018507697	0.00711958	0.048256215	0.018094499
-0.051325843	-0.048226427	0.09690967	0.022745341	0.50900227	0.12460669	0.07945519	-0.12641719	0.11811759	0.04419791	-0.067188635	0.018385123	-0.061570983	0.017073914	-0.030546056	0.062285915
0.04277124	0.0075286543	0.041035883	-0.01821265	0.18662669	0.034958627	-0.022403201	-0.11431885	0.0765938	0.010753559	0.000260182	-0.034254562	-0.014016131	0.060758546	-0.026604472	0.012226968
0.033340245	-0.033710882	0.027833525	0.012848546	0.46720898	0.062109876	0.0017898065	-0.10860405	0.14947054	0.025934324	-0.11334287	0.026398534	-0.029003883	0.06832181	-0.082413204	0.049638513
0.05166051	-0.037161447	0.05827778	-0.020594	0.1480994	0.028817447	-0.017397257	-0.11750954	0.04858733	0.03158816	-0.05862658	-0.0037769391	0.043147407	0.033992987	0.040375113	-0.02994636
-0.035996925	-0.0075861895	0.022801377	0.026945	-0.020929193	0.03952072	0.04771503	0.026701812	-0.0032142247	-0.031241585	0.030623365	0.022539487	-0.01434285	0.037156567	0.032707375	-0.002405193
0.12822242	0.0067807906	0.005775483	0.061569665	0.17644472	-0.026652241	-0.019811647	-0.10465096	-0.015656805	0.006936535	-0.036477655	-0.022234898	0.059109963	0.0094116675	0.030919023	-0.08983252
0.068069905	-0.00024126886	0.020191444	0.0040637483	0.2961816	0.043133643	-0.029433291	-0.11314151	0.10840757	0.013046644	-0.047047205	0.03263918	-0.024163894	-0.016220825	-0.024998633	0.026031334
0.15393502	0.043061946	-0.091623284	0.07154017	0.25310555	0.010233253	-0.07895973	-0.14177772	-0.034994174	-0.09613783	-0.015613725	-0.051386297	0.055801928	-0.050245285	0.10887943	-0.10041797
